# Warning: using immediate writes here, thus this header might be
# inaccurate, should subsequent curve reordering or addition be performed.
# Only initially created curves are listed below, the dynamically added ones
# are not visible in this file.

# This time series data file has been written on 6/3/2019, at 0:26:40, on
# host note-dell.lsd.ufcg.edu.br (node: Sim-Diasca-Cloudish_scheduler-lsd-86413467-computing-node@note-dell.lsd.ufcg.edu.br).

# Probe name: 'HostSelection Sch_Agent_1'.
# Probe title: 'Requests received'.

# Associated meta-data:
# - version of the Common layer: 0.1
# - version of the WOOPER layer: 1.0
# - version of the Traces layer: 0.3
# - version of the Sim-Diasca engine: 2.2.11-rc1
# - name of the simulation case: Cloudish scheduler
# - tick duration (in virtual seconds): 1.000000


# First column corresponds to the abscissa, expressed in tick offsets.
# Next columns correspond to following curve names (in that order):
# - curve #1: 'TastId'
# - curve #2: 'NumFeasibleHosts'
# - curve #3: 'LastHostId'
# - curve #4: 'LastHostIndex'
# - curve #5: 'LastHostNumPreemptions'
# - curve #6: 'BestHostNumPreemptions'
# - curve #7: 'LastHostCost'
# - curve #8: 'BestHostCost'

# No zone defined.

50  208 20 -1 -1 -1 0 null {0,0,0,0}
51  177 20 -1 -1 -1 0 null {0,0,0,0}
52  34 20 -1 -1 -1 0 null {0,0,0,0}
53  137 20 -1 -1 -1 0 null {0,0,0,0}
54  102 20 -1 -1 -1 0 null {0,0,0,0}
55  210 20 -1 -1 -1 0 null {0,0,0,0}
56  74 20 -1 -1 -1 0 null {0,0,0,0}
57  51 20 -1 -1 -1 0 null {0,0,0,0}
58  140 20 -1 -1 -1 0 null {0,0,0,0}
59  241 20 -1 -1 -1 0 null {0,0,0,0}
60  64 20 -1 -1 -1 0 null {0,0,0,0}
61  121 20 -1 -1 -1 0 null {0,0,0,0}
62  84 20 -1 -1 -1 0 null {0,0,0,0}
63  80 20 -1 -1 -1 0 null {0,0,0,0}
64  72 20 -1 -1 -1 0 null {0,0,0,0}
65  243 20 -1 -1 -1 0 null {0,0,0,0}
66  168 20 -1 -1 -1 0 null {0,0,0,0}
67  15 20 -1 -1 -1 0 null {0,0,0,0}
68  209 20 -1 -1 -1 0 null {0,0,0,0}
69  81 20 -1 -1 -1 0 null {0,0,0,0}
70  178 20 -1 -1 -1 0 null {0,0,0,0}
71  166 20 -1 -1 -1 0 null {0,0,0,0}
72  91 20 -1 -1 -1 0 null {0,0,0,0}
73  35 20 -1 -1 -1 0 null {0,0,0,0}
74  211 20 -1 -1 -1 0 null {0,0,0,0}
75  85 20 -1 -1 -1 0 null {0,0,0,0}
76  47 20 -1 -1 -1 0 null {0,0,0,0}
77  70 20 -1 -1 -1 0 null {0,0,0,0}
78  141 20 -1 -1 -1 0 null {0,0,0,0}
79  142 20 -1 -1 -1 0 null {0,0,0,0}
80  17 20 -1 -1 -1 0 null {0,0,0,0}
81  4 20 -1 -1 -1 0 null {0,0,0,0}
82  57 20 -1 -1 -1 0 null {0,0,0,0}
83  65 20 -1 -1 -1 0 null {0,0,0,0}
84  87 20 -1 -1 -1 0 null {0,0,0,0}
85  39 20 -1 -1 -1 0 null {0,0,0,0}
86  128 20 -1 -1 -1 0 null {0,0,0,0}
87  194 20 -1 -1 -1 0 null {0,0,0,0}
88  24 20 -1 -1 -1 0 null {0,0,0,0}
89  104 20 -1 -1 -1 0 null {0,0,0,0}
90  16 20 -1 -1 -1 0 null {0,0,0,0}
91  157 20 -1 -1 -1 0 null {0,0,0,0}
92  118 20 -1 -1 -1 0 null {0,0,0,0}
93  8 20 -1 -1 -1 0 null {0,0,0,0}
94  248 20 -1 -1 -1 0 null {0,0,0,0}
95  218 20 -1 -1 -1 0 null {0,0,0,0}
96  93 20 -1 -1 -1 0 null {0,0,0,0}
97  58 20 -1 -1 -1 0 null {0,0,0,0}
98  153 20 -1 -1 -1 0 null {0,0,0,0}
99  144 20 -1 -1 -1 0 null {0,0,0,0}
100  41 20 -1 -1 -1 0 null {0,0,0,0}
101  198 20 -1 -1 -1 0 null {0,0,0,0}
102  101 20 -1 -1 -1 0 null {0,0,0,0}
103  46 20 -1 -1 -1 0 null {0,0,0,0}
104  204 20 -1 -1 -1 0 null {0,0,0,0}
105  151 20 -1 -1 -1 0 null {0,0,0,0}
106  236 20 -1 -1 -1 0 null {0,0,0,0}
107  156 20 -1 -1 -1 0 null {0,0,0,0}
108  221 20 -1 -1 -1 0 null {0,0,0,0}
109  99 20 -1 -1 -1 0 null {0,0,0,0}
110  235 20 -1 -1 -1 0 null {0,0,0,0}
111  115 20 -1 -1 -1 0 null {0,0,0,0}
112  45 20 -1 -1 -1 0 null {0,0,0,0}
113  11 20 -1 -1 -1 0 null {0,0,0,0}
114  225 20 -1 -1 -1 0 null {0,0,0,0}
115  159 20 -1 -1 -1 0 null {0,0,0,0}
116  126 20 -1 -1 -1 0 null {0,0,0,0}
117  32 20 -1 -1 -1 0 null {0,0,0,0}
118  192 20 -1 -1 -1 0 null {0,0,0,0}
119  98 20 -1 -1 -1 0 null {0,0,0,0}
120  139 20 -1 -1 -1 0 null {0,0,0,0}
121  145 20 -1 -1 -1 0 null {0,0,0,0}
122  231 20 -1 -1 -1 0 null {0,0,0,0}
123  226 20 -1 -1 -1 0 null {0,0,0,0}
124  213 20 -1 -1 -1 0 null {0,0,0,0}
125  165 20 -1 -1 -1 0 null {0,0,0,0}
126  69 20 -1 -1 -1 0 null {0,0,0,0}
127  131 20 -1 -1 -1 0 null {0,0,0,0}
128  109 20 -1 -1 -1 0 null {0,0,0,0}
129  152 20 -1 -1 -1 0 null {0,0,0,0}
130  161 20 -1 -1 -1 0 null {0,0,0,0}
131  55 20 -1 -1 -1 0 null {0,0,0,0}
132  133 20 -1 -1 -1 0 null {0,0,0,0}
133  249 20 -1 -1 -1 0 null {0,0,0,0}
134  160 20 -1 -1 -1 0 null {0,0,0,0}
135  232 20 -1 -1 -1 0 null {0,0,0,0}
136  136 20 -1 -1 -1 0 null {0,0,0,0}
137  167 20 -1 -1 -1 0 null {0,0,0,0}
138  43 20 -1 -1 -1 0 null {0,0,0,0}
139  111 20 -1 -1 -1 0 null {0,0,0,0}
140  238 20 -1 -1 -1 0 null {0,0,0,0}
141  36 20 -1 -1 -1 0 null {0,0,0,0}
142  83 20 -1 -1 -1 0 null {0,0,0,0}
143  124 20 -1 -1 -1 0 null {0,0,0,0}
144  95 20 -1 -1 -1 0 null {0,0,0,0}
145  237 20 -1 -1 -1 0 null {0,0,0,0}
146  48 20 -1 -1 -1 0 null {0,0,0,0}
147  129 20 -1 -1 -1 0 null {0,0,0,0}
148  25 20 -1 -1 -1 0 null {0,0,0,0}
149  162 20 -1 -1 -1 0 null {0,0,0,0}
150  107 20 -1 -1 -1 0 null {0,0,0,0}
151  203 20 -1 -1 -1 0 null {0,0,0,0}
152  242 20 -1 -1 -1 0 null {0,0,0,0}
153  187 20 -1 -1 -1 0 null {0,0,0,0}
154  193 20 -1 -1 -1 0 null {0,0,0,0}
155  244 20 -1 -1 -1 0 null {0,0,0,0}
156  78 20 -1 -1 -1 0 null {0,0,0,0}
157  233 20 -1 -1 -1 0 null {0,0,0,0}
158  73 20 -1 -1 -1 0 null {0,0,0,0}
159  12 20 -1 -1 -1 0 null {0,0,0,0}
160  13 20 -1 -1 -1 0 null {0,0,0,0}
161  5 20 -1 -1 -1 0 null {0,0,0,0}
162  61 20 -1 -1 -1 0 null {0,0,0,0}
163  181 20 -1 -1 -1 0 null {0,0,0,0}
164  186 20 -1 -1 -1 0 null {0,0,0,0}
165  252 20 -1 -1 -1 0 null {0,0,0,0}
166  134 20 -1 -1 -1 0 null {0,0,0,0}
167  22 20 -1 -1 -1 0 null {0,0,0,0}
168  250 20 -1 -1 -1 0 null {0,0,0,0}
169  239 20 -1 -1 -1 0 null {0,0,0,0}
170  100 20 -1 -1 -1 0 null {0,0,0,0}
171  155 20 -1 -1 -1 0 null {0,0,0,0}
172  172 20 -1 -1 -1 0 null {0,0,0,0}
173  96 20 -1 -1 -1 0 null {0,0,0,0}
174  76 20 -1 -1 -1 0 null {0,0,0,0}
175  173 20 -1 -1 -1 0 null {0,0,0,0}
176  180 20 -1 -1 -1 0 null {0,0,0,0}
177  132 20 -1 -1 -1 0 null {0,0,0,0}
178  18 20 -1 -1 -1 0 null {0,0,0,0}
179  127 20 -1 -1 -1 0 null {0,0,0,0}
180  240 20 -1 -1 -1 0 null {0,0,0,0}
181  196 20 -1 -1 -1 0 null {0,0,0,0}
182  94 20 -1 -1 -1 0 null {0,0,0,0}
183  169 20 -1 -1 -1 0 null {0,0,0,0}
184  71 20 -1 -1 -1 0 null {0,0,0,0}
185  60 20 -1 -1 -1 0 null {0,0,0,0}
186  176 20 -1 -1 -1 0 null {0,0,0,0}
187  88 20 -1 -1 -1 0 null {0,0,0,0}
188  42 20 -1 -1 -1 0 null {0,0,0,0}
189  75 20 -1 -1 -1 0 null {0,0,0,0}
190  7 20 -1 -1 -1 0 null {0,0,0,0}
191  183 20 -1 -1 -1 0 null {0,0,0,0}
192  246 19 -1 -1 -1 0 null {0,0,0,0}
193  44 20 -1 -1 -1 0 null {0,0,0,0}
194  116 20 -1 -1 -1 0 null {0,0,0,0}
195  1 20 -1 -1 -1 0 null {0,0,0,0}
196  215 20 -1 -1 -1 0 null {0,0,0,0}
197  92 20 -1 -1 -1 0 null {0,0,0,0}
198  19 20 -1 -1 -1 0 null {0,0,0,0}
199  106 20 -1 -1 -1 0 null {0,0,0,0}
200  256 20 -1 -1 -1 0 null {0,0,0,0}
201  56 20 -1 -1 -1 1 null {0,0,0,167.59345}
202  119 20 -1 -1 -1 1 null {0,0,0,166.59345}
203  220 20 -1 -1 -1 1 null {0,0,0,165.59345}
204  125 20 -1 -1 -1 1 null {0,0,0,161.59345}
205  82 20 -1 -1 -1 1 null {0,0,0,161.59345}
206  3 20 -1 -1 -1 1 null {0,0,0,160.59345}
207  89 20 -1 -1 -1 1 null {0,0,0,158.59345}
208  195 20 -1 -1 -1 1 null {0,0,0,157.59345}
209  29 20 -1 -1 -1 1 null {0,0,0,157.59345}
210  112 20 -1 -1 -1 1 null {0,0,0,157.59345}
211  254 20 -1 -1 -1 1 null {0,0,0,154.59345}
212  6 20 -1 -1 -1 1 null {0,0,0,153.59345}
213  219 20 -1 -1 -1 1 null {0,0,0,148.59345}
214  164 20 -1 -1 -1 1 null {0,0,0,145.59345}
215  150 20 -1 -1 -1 1 null {0,0,0,145.59345}
216  224 20 -1 -1 -1 1 null {0,0,0,145.59345}
216  201 1 20 -1 -1 1 null {0,0,0,144.59345}
217  62 20 -1 -1 -1 1 null {0,0,0,141.59345}
218  253 20 -1 -1 -1 1 null {0,0,0,139.59345}
219  207 20 -1 -1 -1 1 null {0,0,0,140.59345}
220  10 20 -1 -1 -1 1 null {0,0,0,137.59345}
221  182 20 -1 -1 -1 1 null {0,0,0,137.59345}
222  191 20 -1 -1 -1 1 null {0,0,0,134.59345}
223  217 20 -1 -1 -1 1 null {0,0,0,131.59345}
224  68 20 -1 -1 -1 1 null {0,0,0,126.59344999999999}
225  247 20 -1 -1 -1 1 null {0,0,0,126.59344999999999}
226  14 20 -1 -1 -1 1 null {0,0,0,125.59344999999999}
227  31 20 -1 -1 -1 1 null {0,0,0,124.59344999999999}
228  148 20 -1 -1 -1 1 null {0,0,0,124.59344999999999}
229  206 19 -1 -1 -1 1 null {0,0,0,122.59344999999999}
230  138 20 -1 -1 -1 1 null {0,0,0,110.59344999999999}
231  33 20 -1 -1 -1 1 null {0,0,0,104.59344999999999}
232  255 19 -1 -1 -1 1 null {0,0,0,104.59344999999999}
233  20 20 -1 -1 -1 1 null {0,0,0,99.59344999999999}
234  54 20 -1 -1 -1 1 null {0,0,0,97.59345}
235  66 20 -1 -1 -1 1 null {0,0,0,96.59345}
236  130 20 -1 -1 -1 1 null {0,0,0,95.59345}
237  154 20 -1 -1 -1 1 null {0,0,0,94.59345}
238  38 20 -1 -1 -1 1 null {0,0,0,91.59345}
239  122 20 -1 -1 -1 1 null {0,0,0,88.59345}
240  90 20 -1 -1 -1 1 null {0,0,0,85.59345}
241  227 19 -1 -1 -1 1 null {0,0,0,85.59345}
242  216 19 -1 -1 -1 1 null {0,0,0,85.59345}
242  231 1 3 -1 -1 1 null {0,0,0,84.59345}
243  185 19 -1 -1 -1 1 null {0,0,0,80.59345}
244  143 20 -1 -1 -1 1 null {0,0,0,79.59345}
245  222 19 -1 -1 -1 1 null {0,0,0,79.59345}
246  171 19 -1 -1 -1 1 null {0,0,0,78.59345}
247  223 19 -1 -1 -1 1 null {0,0,0,77.59345}
248  53 20 -1 -1 -1 1 null {0,0,0,75.59345}
249  205 19 -1 -1 -1 1 null {0,0,0,71.59345}
250  234 19 -1 -1 -1 1 null {0,0,0,68.59345}
251  146 20 -1 -1 -1 1 null {0,0,0,67.59345}
252  52 20 -1 -1 -1 1 null {0,0,0,67.59345}
253  229 19 -1 -1 -1 1 null {0,0,0,67.59345}
253  203 1 1 -1 -1 1 null {0,0,0,66.59345}
254  113 20 -1 -1 -1 1 null {0,0,0,66.59345}
255  200 19 -1 -1 -1 1 null {0,0,0,65.59345}
256  120 20 -1 -1 -1 1 null {0,0,0,64.59345}
286  162 16 9 10 1 1 {0,0,0,70.59345} {0,0,0,90.59345}
286  242 16 19 13 1 1 {0,0,0,50.593450000000004} {0,0,0,89.59345}
286  193 16 13 -1 -1 1 null {0,0,0,88.59345}
286  237 14 8 7 1 1 {0,0,0,72.59345} {0,0,0,85.59345}
286  187 14 5 -1 -1 1 null {0,0,0,84.59345}
286  203 14 13 -1 -1 1 null {0,0,0,81.59345}
286  233 13 3 -1 -1 1 null {0,0,0,78.59345}
286  244 12 18 -1 -1 1 null {0,0,0,77.59345}
286  231 9 6 -1 -1 1 null {0,0,0,73.59345}
286  238 9 13 -1 -1 1 null {0,0,0,72.59345}
286  161 8 7 -1 -1 1 null {0,0,0,70.59345}
286  167 8 1 -1 -1 1 null {0,0,0,67.59345}
286  249 7 8 -1 -1 1 null {0,0,0,62.593450000000004}
286  232 6 9 6 1 1 {0,0,0,40.593450000000004} {0,0,0,61.593450000000004}
286  226 5 19 3 1 1 {0,0,0,50.593450000000004} {0,0,0,57.593450000000004}
286  165 4 6 -1 -1 1 null {0,0,0,53.593450000000004}
286  213 3 4 -1 -1 1 null {0,0,0,50.593450000000004}
286  192 2 7 -1 -1 1 null {0,0,0,45.593450000000004}
316  225 18 3 18 1 1 {0,0,0,28.593449999999997} {0,0,0,72.59345}
316  204 18 6 3 1 1 {0,0,0,67.59345} {0,0,0,70.59345}
316  221 18 11 16 1 1 {0,0,0,51.593450000000004} {0,0,0,69.59345}
316  235 18 18 13 1 1 {0,0,0,60.593450000000004} {0,0,0,67.59345}
316  195 18 20 4 1 1 {0,0,0,65.59345} {0,0,0,67.59345}
316  236 17 2 10 1 1 {0,0,0,60.593450000000004} {0,0,0,66.59345}
316  198 17 5 3 1 1 {0,0,0,64.59345} {0,0,0,65.59345}
316  248 17 18 11 1 1 {0,0,0,60.593450000000004} {0,0,0,65.59345}
316  220 17 19 13 1 1 {0,0,0,58.593450000000004} {0,0,0,64.59345}
316  218 17 11 15 1 1 {0,0,0,51.593450000000004} {0,0,0,64.59345}
316  256 17 17 3 1 1 {0,0,0,63.593450000000004} {0,0,0,64.59345}
316  194 16 17 2 1 1 {0,0,0,63.593450000000004} {0,0,0,63.593450000000004}
316  215 16 4 7 1 1 {0,0,0,60.593450000000004} {0,0,0,63.593450000000004}
316  246 13 20 3 1 1 {0,0,0,62.593450000000004} {0,0,0,62.593450000000004}
316  183 13 16 -1 -1 1 null {0,0,0,62.593450000000004}
316  243 13 1 13 1 1 {0,0,0,36.593450000000004} {0,0,0,62.593450000000004}
316  209 13 7 10 1 1 {0,0,0,57.593450000000004} {0,0,0,61.593450000000004}
316  168 13 19 8 1 1 {0,0,0,58.593450000000004} {0,0,0,61.593450000000004}
316  211 12 4 2 1 1 {0,0,0,60.593450000000004} {0,0,0,60.593450000000004}
316  178 11 10 -1 -1 1 null {0,0,0,60.593450000000004}
316  166 9 18 -1 -1 1 null {0,0,0,60.593450000000004}
316  176 7 12 -1 -1 1 null {0,0,0,60.593450000000004}
316  241 6 4 1 1 1 {0,0,0,60.593450000000004} {0,0,0,60.593450000000004}
316  169 6 9 -1 -1 1 null {0,0,0,58.593450000000004}
316  210 6 12 -1 -1 1 null {0,0,0,58.593450000000004}
316  208 5 15 -1 -1 1 null {0,0,0,58.593450000000004}
316  201 5 14 -1 -1 1 null {0,0,0,57.593450000000004}
316  177 3 14 -1 -1 1 null {0,0,0,54.593450000000004}
316  163 2 17 -1 -1 1 null {0,0,0,53.593450000000004}
316  196 1 8 -1 -1 1 null {0,0,0,51.593450000000004}
346  228 18 5 14 1 1 {0,0,0,60.593450000000004} {0,0,0,72.59345}
346  240 18 17 16 1 1 {0,0,0,51.593450000000004} {0,0,0,71.59345}
346  214 18 12 9 1 1 {0,0,0,61.593450000000004} {0,0,0,70.59345}
346  230 18 14 10 1 1 {0,0,0,61.593450000000004} {0,0,0,68.59345}
346  202 18 6 18 1 1 {0,0,0,41.593450000000004} {0,0,0,68.59345}
346  190 18 9 3 1 1 {0,0,0,67.59345} {0,0,0,68.59345}
346  180 18 2 13 1 1 {0,0,0,60.593450000000004} {0,0,0,67.59345}
346  173 18 15 8 1 1 {0,0,0,62.593450000000004} {0,0,0,67.59345}
346  197 17 11 3 1 1 {0,0,0,66.59345} {0,0,0,66.59345}
346  170 16 20 10 1 1 {0,0,0,61.593450000000004} {0,0,0,66.59345}
346  189 16 7 -1 -1 1 null {0,0,0,66.59345}
346  212 16 10 -1 -1 1 null {0,0,0,65.59345}
346  199 16 8 2 1 1 {0,0,0,64.59345} {0,0,0,64.59345}
346  188 16 18 6 1 1 {0,0,0,61.593450000000004} {0,0,0,64.59345}
346  179 16 14 4 1 1 {0,0,0,61.593450000000004} {0,0,0,63.593450000000004}
346  245 16 12 2 1 1 {0,0,0,61.593450000000004} {0,0,0,62.593450000000004}
346  174 15 15 -1 -1 1 null {0,0,0,61.593450000000004}
346  255 14 11 14 1 1 {0,0,0,39.593450000000004} {0,0,0,61.593450000000004}
346  172 14 18 -1 -1 1 null {0,0,0,61.593450000000004}
346  251 14 11 14 1 1 {0,0,0,39.593450000000004} {0,0,0,61.593450000000004}
346  184 14 6 12 1 1 {0,0,0,41.593450000000004} {0,0,0,60.593450000000004}
346  175 13 19 12 1 1 {0,0,0,41.593450000000004} {0,0,0,60.593450000000004}
346  242 13 8 2 1 1 {0,0,0,59.593450000000004} {0,0,0,60.593450000000004}
346  206 13 4 9 1 1 {0,0,0,41.593450000000004} {0,0,0,59.593450000000004}
346  239 12 20 11 1 1 {0,0,0,40.593450000000004} {0,0,0,58.593450000000004}
346  250 11 14 1 1 1 {0,0,0,57.593450000000004} {0,0,0,57.593450000000004}
346  193 11 7 -1 -1 1 null {0,0,0,56.593450000000004}
346  252 10 7 -1 -1 1 null {0,0,0,51.593450000000004}
346  247 10 19 8 1 1 {0,0,0,41.593450000000004} {0,0,0,49.593450000000004}
346  233 9 15 -1 -1 1 null {0,0,0,48.593450000000004}
346  162 9 4 4 1 1 {0,0,0,41.593450000000004} {0,0,0,46.593450000000004}
346  186 8 8 -1 -1 1 null {0,0,0,45.593450000000004}
346  237 7 14 -1 -1 1 null {0,0,0,44.593450000000004}
346  187 6 20 4 1 1 {0,0,0,40.593450000000004} {0,0,0,41.593450000000004}
346  203 5 18 -1 -1 1 null {0,0,0,41.593450000000004}
346  244 4 2 -1 -1 1 null {0,0,0,41.593450000000004}
346  181 3 4 -1 -1 1 null {0,0,0,40.593450000000004}
346  217 3 4 -1 -1 1 null {0,0,0,39.593450000000004}
346  191 2 12 -1 -1 1 null {0,0,0,39.593450000000004}
346  238 1 8 -1 -1 1 null {0,0,0,39.593450000000004}
376  182 19 14 11 1 1 {0,0,0,53.593450000000004} {0,0,0,57.593450000000004}
376  167 19 12 10 1 1 {0,0,0,53.593450000000004} {0,0,0,56.593450000000004}
376  232 19 20 3 1 1 {0,0,0,56.593450000000004} {0,0,0,56.593450000000004}
376  231 19 17 6 1 1 {0,0,0,54.593450000000004} {0,0,0,56.593450000000004}
376  161 19 9 4 1 1 {0,0,0,54.593450000000004} {0,0,0,56.593450000000004}
376  249 18 16 4 1 1 {0,0,0,54.593450000000004} {0,0,0,55.593450000000004}
376  207 18 5 1 1 1 {0,0,0,54.593450000000004} {0,0,0,54.593450000000004}
376  165 18 17 4 1 1 {0,0,0,54.593450000000004} {0,0,0,54.593450000000004}
376  253 18 14 6 1 1 {0,0,0,53.593450000000004} {0,0,0,54.593450000000004}
376  192 18 20 8 1 1 {0,0,0,48.593450000000004} {0,0,0,54.593450000000004}
376  226 16 4 11 1 1 {0,0,0,45.593450000000004} {0,0,0,54.593450000000004}
376  213 16 19 12 1 1 {0,0,0,45.593450000000004} {0,0,0,54.593450000000004}
376  224 15 6 -1 -1 1 null {0,0,0,53.593450000000004}
376  204 15 9 13 1 1 {0,0,0,44.593450000000004} {0,0,0,53.593450000000004}
376  225 15 11 10 1 1 {0,0,0,45.593450000000004} {0,0,0,51.593450000000004}
376  221 15 20 4 1 1 {0,0,0,48.593450000000004} {0,0,0,50.593450000000004}
376  164 14 20 3 1 1 {0,0,0,48.593450000000004} {0,0,0,48.593450000000004}
376  198 14 20 6 1 1 {0,0,0,47.593450000000004} {0,0,0,48.593450000000004}
376  219 13 9 11 1 1 {0,0,0,44.593450000000004} {0,0,0,48.593450000000004}
376  235 13 19 9 1 1 {0,0,0,45.593450000000004} {0,0,0,47.593450000000004}
376  195 12 6 -1 -1 1 null {0,0,0,47.593450000000004}
376  236 11 4 5 1 1 {0,0,0,45.593450000000004} {0,0,0,47.593450000000004}
376  254 10 11 5 1 1 {0,0,0,45.593450000000004} {0,0,0,47.593450000000004}
376  218 9 5 -1 -1 1 null {0,0,0,46.593450000000004}
376  248 9 14 -1 -1 1 null {0,0,0,46.593450000000004}
376  220 8 17 -1 -1 1 null {0,0,0,45.593450000000004}
376  194 8 9 5 1 1 {0,0,0,44.593450000000004} {0,0,0,45.593450000000004}
376  256 8 16 -1 -1 1 null {0,0,0,45.593450000000004}
376  215 7 17 -1 -1 1 null {0,0,0,45.593450000000004}
376  183 7 12 -1 -1 1 null {0,0,0,44.593450000000004}
376  246 7 14 -1 -1 1 null {0,0,0,44.593450000000004}
376  200 6 3 -1 -1 1 null {0,0,0,44.593450000000004}
376  209 6 8 3 1 1 {0,0,0,41.593450000000004} {0,0,0,43.593450000000004}
376  243 5 20 -1 -1 1 null {0,0,0,43.593450000000004}
376  166 4 2 -1 -1 1 null {0,0,0,41.593450000000004}
376  229 4 5 -1 -1 1 null {0,0,0,41.593450000000004}
376  168 3 12 -1 -1 1 null {0,0,0,40.593450000000004}
376  211 2 20 -1 -1 1 null {0,0,0,40.593450000000004}
376  176 2 14 -1 -1 1 null {0,0,0,39.593450000000004}
376  178 1 18 -1 -1 1 null {0,0,0,37.593450000000004}
406  210 20 15 7 1 1 {0,0,0,51.593450000000004} {0,0,0,57.593450000000004}
406  234 20 9 4 1 1 {0,0,0,55.593450000000004} {0,0,0,57.593450000000004}
406  241 20 4 1 1 1 {0,0,0,57.593450000000004} {0,0,0,57.593450000000004}
406  205 20 8 4 1 1 {0,0,0,54.593450000000004} {0,0,0,57.593450000000004}
406  208 20 19 6 1 1 {0,0,0,44.593450000000004} {0,0,0,56.593450000000004}
406  223 19 1 18 1 1 {0,0,0,12.037889999999997} {0,0,0,55.593450000000004}
406  169 19 4 7 1 1 {0,0,0,41.593450000000004} {0,0,0,54.593450000000004}
406  196 19 11 6 1 1 {0,0,0,43.593450000000004} {0,0,0,54.593450000000004}
406  171 19 9 2 1 1 {0,0,0,52.593450000000004} {0,0,0,52.593450000000004}
406  240 19 4 5 1 1 {0,0,0,41.593450000000004} {0,0,0,52.593450000000004}
406  201 19 7 19 1 1 {0,0,0,8.815669999999997} {0,0,0,51.593450000000004}
